stream_id,streamer_id,started_at,ended_at,stream_duration_hrs,category,peak_viewers,title_has_hype_word,was_raid
SM01042,STR0066,2024-01-21 13:00:00,2024-01-21 17:00:00,4.0,Sports,17837.0,True,False
SM01043,STR0066,2024-03-25 13:00:00,2024-03-25 17:00:00,4.0,Sports,21973.0,False,False
SM01044,STR0066,2024-02-12 19:00:00,2024-02-12 22:00:00,3.0,Sports,19468.0,False,False
SM01045,STR0066,2024-01-08 20:00:00,2024-01-09 03:00:00,7.0,Sports,,False,False
SM01046,STR0066,2024-02-14 20:00:00,2024-02-15 03:00:00,7.0,Sports,8898.0,False,False
SM01047,STR0067,2024-03-02 21:00:00,2024-03-03 04:00:00,7.0,Sports,-16.0,False,False
SM01048,STR0067,2024-02-01 17:00:00,2024-02-01 19:30:00,2.5,Sports,32380.0,True,False
SM01049,STR0067,2024-01-01 08:00:00,2024-01-01 10:30:00,2.5,,47726.0,True,False
SM01050,STR0067,2024-02-28 16:00:00,2024-02-28 21:00:00,5.0,Sports,38227.0,False,False
SM01051,STR0067,2024-01-02 12:00:00,2024-01-02 13:30:00,1.5,Sports,24748.0,False,False
SM01052,STR0067,2024-01-29 15:00:00,2024-01-29 16:30:00,1.5,Sports,21571.0,True,True
SM01053,STR0067,2024-02-10 17:00:00,2024-02-10 21:00:00,4.0,Sports,71845.0,False,False
SM01054,STR0067,2024-03-12 22:00:00,2024-03-13 00:00:00,2.0,Sports,47839.0,False,False
SM01055,STR0067,2024-01-20 08:00:00,2024-01-20 11:00:00,3.0,Sports,36610.0,False,False
SM01056,STR0067,2024-02-08 09:00:00,2024-02-08 13:00:00,4.0,Sports,65725.0,True,False
SM01057,STR0067,2024-02-26 19:00:00,2024-02-26 23:00:00,4.0,,46177.0,True,False
SM01058,STR0067,2024-01-03 16:00:00,2024-01-03 20:00:00,4.0,Sports,28889.0,False,False
SM01059,STR0067,2024-01-12 12:00:00,2024-01-12 19:00:00,7.0,Sports,51733.0,False,False
SM01060,STR0067,2024-02-12 14:00:00,2024-02-12 17:00:00,3.0,Sports,41773.0,False,False
SM01061,STR0067,2024-01-26 12:00:00,2024-01-26 15:00:00,3.0,Sports,55689.0,True,False
SM01062,STR0067,2024-01-04 19:00:00,2024-01-04 21:30:00,2.5,Sports,,True,False
SM01063,STR0067,2024-03-18 17:00:00,2024-03-18 21:00:00,4.0,Sports,50685.0,True,False
SM01064,STR0068,2024-03-21 15:00:00,2024-03-21 20:00:00,5.0,Sports,76462.0,True,False
SM01065,STR0068,2024-01-22 09:00:00,2024-01-22 12:00:00,3.0,Sports,39376.0,False,False
SM01066,STR0068,2024-03-25 13:00:00,2024-03-25 16:00:00,3.0,Sports,67655.0,False,True
SM01067,STR0068,2024-01-20 13:00:00,2024-01-20 16:00:00,3.0,,76531.0,True,True
SM01068,STR0068,2024-02-09 09:00:00,2024-02-09 12:00:00,3.0,Sports,17746.0,True,False
SM01069,STR0068,2024-03-01 08:00:00,2024-03-01 15:00:00,7.0,Sports,43401.0,False,False
SM01070,STR0068,2024-01-26 16:00:00,2024-01-26 18:30:00,2.5,Sports,69063.0,False,False
SM01071,STR0068,2024-02-12 10:00:00,2024-02-12 12:30:00,2.5,Sports,24968.0,False,False
SM01072,STR0068,2024-03-14 09:00:00,2024-03-14 17:00:00,8.0,Sports,51047.0,False,False
SM01073,STR0068,2024-01-01 10:00:00,2024-01-01 11:30:00,1.5,Sports,51591.0,False,False
SM01074,STR0068,2024-02-02 18:00:00,2024-02-03 00:00:00,6.0,Sports,77107.0,False,False
SM01075,STR0068,2024-02-11 12:00:00,2024-02-11 13:30:00,1.5,Sports,100863.0,False,True
SM01076,STR0068,2024-01-08 20:00:00,2024-01-09 02:00:00,6.0,Sports,37388.0,False,False
SM01077,STR0068,2024-01-13 20:00:00,2024-01-14 00:00:00,4.0,Sports,60658.0,True,True
SM01078,STR0068,2024-03-16 21:00:00,2024-03-17 01:00:00,4.0,Sports,42269.0,True,False
SM01079,STR0068,2024-02-06 21:00:00,2024-02-06 23:30:00,2.5,Sports,27728.0,False,False
SM01080,STR0068,2024-03-07 20:00:00,2024-03-08 01:00:00,5.0,Sports,61280.0,False,False
SM01081,STR0068,2024-02-03 15:00:00,2024-02-03 20:00:00,5.0,Sports,91702.0,True,False
SM01082,STR0068,2024-02-17 16:00:00,2024-02-17 21:00:00,5.0,Sports,-10.0,True,False
SM01083,STR0068,2024-02-12 20:00:00,2024-02-12 23:00:00,3.0,Sports,49625.0,False,False
SM01084,STR0068,2024-01-17 12:00:00,2024-01-17 16:00:00,4.0,Sports,,False,True
SM01085,STR0069,2024-03-10 14:00:00,2024-03-10 16:30:00,2.5,Sports,31925.0,True,False
SM01086,STR0069,2024-02-01 12:00:00,2024-02-01 14:30:00,2.5,Sports,22537.0,False,False
SM01087,STR0069,2024-01-23 16:00:00,2024-01-23 21:00:00,5.0,Sports,9648.0,True,False
SM01088,STR0069,2024-03-22 17:00:00,2024-03-22 21:00:00,4.0,Sports,21011.0,False,False
SM01089,STR0069,2024-03-04 08:00:00,2024-03-04 11:00:00,3.0,Sports,13464.0,False,False
SM01090,STR0069,2024-01-31 12:00:00,2024-01-31 15:00:00,3.0,Sports,8252.0,False,False
SM01091,STR0069,2024-02-02 09:00:00,2024-02-02 11:30:00,2.5,Sports,11241.0,True,False
SM01092,STR0069,2024-02-24 20:00:00,2024-02-25 02:00:00,6.0,Sports,11818.0,True,False
SM01093,STR0069,2024-03-07 09:00:00,2024-03-07 15:00:00,6.0,,14437.0,False,False
SM01094,STR0069,2024-02-08 13:00:00,2024-02-08 20:00:00,7.0,Sports,27276.0,False,False
SM01095,STR0069,2024-01-11 09:00:00,2024-01-11 13:00:00,4.0,Sports,35665.0,True,False
SM01096,STR0069,2024-03-26 18:00:00,2024-03-26 21:00:00,3.0,Sports,15055.0,False,False
SM01097,STR0069,2024-02-17 09:00:00,2024-02-17 13:00:00,4.0,Sports,13779.0,False,True
SM01098,STR0069,2024-02-01 13:00:00,2024-02-01 16:00:00,3.0,Sports,10239.0,False,False
SM01099,STR0069,2024-01-17 14:00:00,2024-01-17 16:00:00,2.0,Sports,34587.0,False,False
SM01100,STR0069,2024-01-14 22:00:00,2024-01-15 00:30:00,2.5,Sports,,False,False
SM01101,STR0069,2024-02-26 11:00:00,2024-02-26 13:00:00,2.0,Sports,9665.0,False,True
SM01102,STR0069,2024-02-14 22:00:00,2024-02-15 00:00:00,2.0,Sports,18895.0,True,False
SM01103,STR0070,2024-02-22 11:00:00,2024-02-22 14:00:00,3.0,Sports,9286.0,False,False
SM01104,STR0070,2024-02-09 11:00:00,2024-02-09 14:00:00,3.0,Sports,43642.0,False,False
SM01105,STR0070,2024-03-30 21:00:00,2024-03-31 00:00:00,3.0,Sports,9617.0,False,False
SM01106,STR0070,2024-03-16 12:00:00,2024-03-16 14:30:00,2.5,Sports,7128.0,True,False
SM01107,STR0070,2024-01-09 20:00:00,2024-01-09 23:00:00,3.0,Sports,13345.0,False,False
SM01108,STR0070,2024-02-28 18:00:00,2024-02-28 21:00:00,3.0,Sports,38459.0,True,False
SM01109,STR0070,2024-01-22 12:00:00,2024-01-22 14:30:00,2.5,Sports,25124.0,False,False
SM01110,STR0070,2024-03-12 10:00:00,2024-03-12 12:30:00,2.5,Sports,29497.0,False,False
SM01111,STR0070,2024-01-24 22:00:00,2024-01-25 04:00:00,6.0,Sports,8208.0,True,True
SM01112,STR0070,2024-02-08 16:00:00,2024-02-08 20:00:00,4.0,Sports,15972.0,False,False
SM01113,STR0070,2024-02-10 22:00:00,2024-02-11 03:00:00,5.0,Sports,14891.0,True,True
SM01114,STR0070,2024-03-29 10:00:00,2024-03-29 13:00:00,3.0,Sports,40348.0,True,False
SM01115,STR0071,2024-01-23 22:00:00,2024-01-24 02:00:00,4.0,Sports,92752.0,False,False
SM01116,STR0071,2024-02-13 17:00:00,2024-02-13 21:00:00,4.0,Sports,58734.0,True,False
SM01117,STR0071,2024-03-10 17:00:00,2024-03-10 21:00:00,4.0,Sports,33204.0,True,False
SM01118,STR0071,2024-02-05 17:00:00,2024-02-05 22:00:00,5.0,Sports,61362.0,False,False
SM01119,STR0071,2024-01-04 20:00:00,2024-01-04 23:00:00,3.0,Sports,102761.0,True,False
SM01120,STR0071,2024-01-13 18:00:00,2024-01-13 21:00:00,3.0,Sports,48207.0,True,False
SM01121,STR0071,2024-02-29 11:00:00,2024-02-29 13:30:00,2.5,Sports,60023.0,False,False
SM01122,STR0071,2024-03-05 14:00:00,2024-03-05 18:00:00,4.0,,79961.0,False,False
SM01123,STR0071,2024-02-14 14:00:00,2024-02-14 19:00:00,5.0,Sports,-1.0,False,True
SM01124,STR0071,2024-01-27 12:00:00,2024-01-27 15:00:00,3.0,Sports,107908.0,False,False
SM01125,STR0071,2024-02-13 22:00:00,2024-02-14 03:00:00,5.0,Sports,37351.0,True,False
SM01126,STR0071,2024-02-22 11:00:00,2024-02-22 16:00:00,5.0,Sports,50585.0,False,False
SM01127,STR0071,2024-03-07 18:00:00,2024-03-08 00:00:00,6.0,Sports,39501.0,True,False
SM01128,STR0071,2024-02-05 14:00:00,2024-02-05 17:00:00,3.0,Sports,38817.0,True,False
SM01129,STR0071,2024-01-09 08:00:00,2024-01-09 11:00:00,3.0,Sports,91237.0,False,False
SM01130,STR0071,2024-02-21 08:00:00,2024-02-21 11:00:00,3.0,Sports,60326.0,True,False
SM01131,STR0071,2024-01-31 12:00:00,2024-01-31 17:00:00,5.0,Sports,53716.0,False,False
SM01132,STR0071,2024-02-18 21:00:00,2024-02-19 01:00:00,4.0,,87681.0,False,False
SM01133,STR0071,2024-01-14 09:00:00,2024-01-14 11:30:00,2.5,Sports,,False,False
SM01134,STR0072,2024-02-21 20:00:00,2024-02-21 22:30:00,2.5,Creative,6323.0,False,False
SM01135,STR0072,2024-01-30 11:00:00,2024-01-30 15:00:00,4.0,Creative,13794.0,False,True
SM01136,STR0072,2024-02-16 21:00:00,2024-02-16 23:30:00,2.5,Creative,,False,False
SM01137,STR0072,2024-02-20 15:00:00,2024-02-20 21:00:00,6.0,Creative,4345.0,True,False
SM01138,STR0072,2024-03-27 18:00:00,2024-03-27 23:00:00,5.0,Creative,17446.0,False,False
SM01139,STR0072,2024-02-16 12:00:00,2024-02-16 17:00:00,5.0,Creative,15137.0,True,False
SM01140,STR0072,2024-02-24 15:00:00,2024-02-24 20:00:00,5.0,Creative,7100.0,False,False
SM01141,STR0072,2024-02-23 13:00:00,2024-02-23 16:00:00,3.0,Creative,10547.0,True,False
SM01142,STR0072,2024-03-04 22:00:00,2024-03-05 03:00:00,5.0,Creative,16994.0,False,False
SM01143,STR0072,2024-02-04 14:00:00,2024-02-04 16:30:00,2.5,Creative,,True,False
SM01144,STR0072,2024-03-13 15:00:00,2024-03-13 20:00:00,5.0,Creative,17339.0,False,False
SM01145,STR0072,2024-03-06 19:00:00,2024-03-06 22:00:00,3.0,Creative,10975.0,False,False
SM01146,STR0072,2024-01-13 15:00:00,2024-01-13 16:30:00,1.5,Creative,10858.0,False,False
SM01147,STR0072,2024-03-18 19:00:00,2024-03-19 00:00:00,5.0,Creative,9059.0,False,False
SM01148,STR0072,2024-01-01 15:00:00,2024-01-01 16:30:00,1.5,Creative,8940.0,True,False
SM01149,STR0072,2024-02-12 14:00:00,2024-02-12 15:30:00,1.5,Creative,13852.0,False,False
SM01150,STR0072,2024-03-11 14:00:00,2024-03-11 17:00:00,3.0,Creative,6814.0,False,False
SM01151,STR0072,2024-02-18 12:00:00,2024-02-18 15:00:00,3.0,Creative,12102.0,False,False
SM01152,STR0072,2024-01-05 08:00:00,2024-01-05 14:00:00,6.0,Creative,3955.0,False,False
SM01153,STR0073,2024-01-21 11:00:00,2024-01-21 15:00:00,4.0,Creative,3493.0,False,True
SM01154,STR0073,2024-03-18 12:00:00,2024-03-18 16:00:00,4.0,Creative,3253.0,False,False
SM01155,STR0073,2024-03-05 08:00:00,2024-03-05 11:00:00,3.0,Creative,5454.0,False,False
SM01156,STR0073,2024-02-11 21:00:00,2024-02-12 02:00:00,5.0,Creative,8966.0,False,False
SM01157,STR0073,2024-01-23 12:00:00,2024-01-23 17:00:00,5.0,Creative,5600.0,False,False
SM01158,STR0073,2024-02-25 16:00:00,2024-02-25 20:00:00,4.0,Creative,8225.0,False,False
SM01159,STR0073,2024-01-17 18:00:00,2024-01-17 20:00:00,2.0,Creative,6700.0,False,False
SM01160,STR0073,2024-02-13 15:00:00,2024-02-13 20:00:00,5.0,Creative,2146.0,True,False
SM01161,STR0074,2024-01-13 10:00:00,2024-01-13 13:00:00,3.0,Just Chatting,3411.0,False,False
SM01162,STR0074,2024-02-07 18:00:00,2024-02-07 22:00:00,4.0,Just Chatting,13423.0,False,True
SM01163,STR0074,2024-01-26 22:00:00,2024-01-27 00:00:00,2.0,,,False,False
SM01164,STR0074,2024-03-01 10:00:00,2024-03-01 12:00:00,2.0,Just Chatting,5058.0,False,False
SM01165,STR0074,2024-03-13 20:00:00,2024-03-14 00:00:00,4.0,Just Chatting,12234.0,False,False
SM01166,STR0074,2024-03-23 19:00:00,2024-03-23 21:30:00,2.5,Just Chatting,3157.0,True,False
SM01167,STR0074,2024-02-10 19:00:00,2024-02-10 23:00:00,4.0,Just Chatting,7069.0,False,False
SM01168,STR0074,2024-01-06 14:00:00,2024-01-06 16:00:00,2.0,Just Chatting,9865.0,False,False
SM01169,STR0074,2024-01-17 09:00:00,2024-01-17 11:00:00,2.0,Just Chatting,15280.0,False,False
SM01170,STR0074,2024-01-24 18:00:00,2024-01-24 20:30:00,2.5,Just Chatting,2526.0,False,False
SM01171,STR0074,2024-01-31 15:00:00,2024-01-31 17:30:00,2.5,Just Chatting,13912.0,False,False
SM01172,STR0074,2024-03-05 17:00:00,2024-03-05 19:30:00,2.5,Just Chatting,9721.0,True,True
SM01173,STR0074,2024-01-24 19:00:00,2024-01-24 20:30:00,1.5,Just Chatting,12050.0,False,False
SM01174,STR0074,2024-02-05 19:00:00,2024-02-05 21:00:00,2.0,Just Chatting,4618.0,True,False
SM01175,STR0074,2024-02-04 20:00:00,2024-02-05 00:00:00,4.0,Just Chatting,11029.0,True,False
SM01176,STR0074,2024-02-27 19:00:00,2024-02-28 00:00:00,5.0,Just Chatting,-8.0,False,False
SM01177,STR0074,2024-02-15 15:00:00,2024-02-15 17:30:00,2.5,Just Chatting,13670.0,False,False
SM01178,STR0074,2024-01-29 08:00:00,2024-01-29 10:30:00,2.5,Just Chatting,12950.0,False,False
SM01179,STR0074,2024-01-31 12:00:00,2024-01-31 14:30:00,2.5,Just Chatting,9377.0,False,False
SM01180,STR0074,2024-01-02 20:00:00,2024-01-02 22:00:00,2.0,Just Chatting,2744.0,False,True
SM01181,STR0074,2024-02-11 15:00:00,2024-02-11 17:30:00,2.5,Just Chatting,15058.0,False,False
SM01182,STR0075,2024-03-20 14:00:00,2024-03-20 19:00:00,5.0,,3371.0,False,False
SM01183,STR0075,2024-03-04 15:00:00,2024-03-04 18:00:00,3.0,,3878.0,False,False
SM01184,STR0075,2024-03-12 08:00:00,2024-03-12 16:00:00,8.0,MOBA,2560.0,True,False
SM01185,STR0075,2024-01-12 20:00:00,2024-01-13 02:00:00,6.0,MOBA,1517.0,False,False
SM01186,STR0075,2024-01-04 15:00:00,2024-01-04 21:00:00,6.0,MOBA,,True,False
SM01187,STR0075,2024-02-22 18:00:00,2024-02-22 19:30:00,1.5,MOBA,2079.0,True,False
SM01188,STR0075,2024-02-25 19:00:00,2024-02-26 01:00:00,6.0,MOBA,1301.0,False,True
SM01189,STR0075,2024-03-22 21:00:00,2024-03-22 23:30:00,2.5,MOBA,,False,False
SM01190,STR0075,2024-02-24 10:00:00,2024-02-24 12:00:00,2.0,MOBA,982.0,False,False
SM01191,STR0075,2024-03-09 16:00:00,2024-03-09 21:00:00,5.0,MOBA,2265.0,False,False
SM01192,STR0076,2024-01-16 16:00:00,2024-01-16 20:00:00,4.0,FPS,1763.0,False,False
SM01193,STR0076,2024-02-12 11:00:00,2024-02-12 19:00:00,8.0,FPS,1074.0,True,True
SM01194,STR0076,2024-03-06 08:00:00,2024-03-06 10:00:00,2.0,FPS,1489.0,False,False
SM01195,STR0076,2024-01-31 19:00:00,2024-01-31 23:00:00,4.0,FPS,1421.0,False,False
SM01196,STR0076,2024-03-20 19:00:00,2024-03-20 21:30:00,2.5,FPS,2032.0,True,False
SM01197,STR0076,2024-01-01 14:00:00,2024-01-01 21:00:00,7.0,FPS,1967.0,False,False
SM01198,STR0076,2024-01-02 20:00:00,2024-01-02 23:00:00,3.0,FPS,2041.0,False,False
SM01199,STR0076,2024-02-19 08:00:00,2024-02-19 10:00:00,2.0,FPS,771.0,False,False
