session_id,viewer_id,streamer_id,stream_id,started_at,ended_at,duration_mins,chat_messages_sent,bits_cheered,followed_during,subscribed_during
SES000244,VWR00132,STR0019,SM00295,2024-01-02 01:11:00,2024-01-02 03:36:00,145,8,0,True,False
SES000245,VWR00949,STR0020,SM00305,2024-01-14 10:28:00,2024-01-14 11:37:00,69,2,0,False,False
SES000246,VWR00831,STR0017,SM00262,2024-02-12 17:54:00,2024-02-12 19:24:00,90,1,0,True,False
SES000247,VWR00433,STR0041,SM00654,2024-01-24 14:39:00,2024-01-24 14:45:00,6,0,0,False,False
SES000248,VWR00691,STR0009,SM00135,2024-02-20 17:28:00,2024-02-20 20:18:00,170,45,0,False,False
SES000249,VWR00644,STR0075,SM01190,2024-02-24 10:47:00,2024-02-24 10:55:00,8,0,0,False,False
SES000250,VWR00753,STR0018,SM00277,2024-03-28 17:58:00,2024-03-28 18:39:00,41,3,0,False,False
SES000251,VWR00908,STR0049,SM00763,2024-01-09 18:13:00,2024-01-09 19:19:00,66,2,0,False,False
SES000252,VWR00851,STR0056,SM00880,2024-03-09 16:47:00,2024-03-09 16:56:00,9,0,0,False,False
SES000253,VWR00710,STR0024,SM00380,2024-03-06 19:29:00,2024-03-06 19:59:00,30,4,0,False,False
SES000254,VWR00976,STR0022,SM00337,2024-01-10 22:36:00,2024-01-10 22:55:00,19,0,0,False,False
SES000255,VWR00678,STR0056,SM00885,2024-03-12 22:47:00,2024-03-12 23:43:00,56,0,464,False,False
SES000256,VWR00725,STR0049,SM00765,2024-02-10 16:05:00,2024-02-10 17:52:00,107,0,0,False,False
SES000257,VWR00929,STR0005,SM00085,2024-03-17 22:12:00,2024-03-17 23:36:00,84,2,0,False,False
SES000258,VWR00391,STR0017,SM00263,2024-01-09 18:31:00,2024-01-09 21:37:00,186,33,0,False,False
SES000259,VWR00944,STR0036,SM00580,2024-03-12 15:06:00,2024-03-12 15:56:00,50,9,0,False,False
SES000260,VWR00962,STR0045,SM00716,2024-02-14 14:52:00,2024-02-14 15:07:00,15,0,0,False,False
SES000261,VWR00934,STR0026,SM00417,2024-03-19 18:34:00,2024-03-19 19:14:00,40,0,0,False,False
SES000262,VWR00894,STR0031,SM00501,2024-03-13 12:15:00,2024-03-13 12:19:00,4,0,0,False,False
SES000263,VWR00678,STR0054,SM00852,2024-01-24 11:22:00,2024-01-24 11:34:00,12,0,0,False,False
SES000264,VWR01000,STR0012,SM00181,2024-01-23 17:13:00,2024-01-23 18:50:00,97,5,0,False,False
SES000265,VWR00668,STR0022,SM00343,2024-03-06 22:26:00,2024-03-07 00:10:00,104,9,0,False,False
SES000266,VWR00856,STR0030,SM00476,2024-01-03 13:45:00,2024-01-03 13:49:00,4,0,0,False,False
SES000267,VWR00945,STR0010,SM00156,2024-03-01 00:21:00,2024-03-01 00:36:00,15,1,0,False,False
SES000268,VWR00880,STR0039,SM00624,2024-03-28 13:49:00,2024-03-28 13:53:00,4,0,0,False,False
SES000269,VWR00984,STR0064,SM01004,2024-03-10 17:15:00,2024-03-10 17:58:00,43,0,0,False,False
SES000270,VWR00939,STR0048,SM00753,2024-01-19 20:11:00,2024-01-19 20:41:00,30,5,0,False,False
SES000271,VWR00885,STR0021,SM00330,2024-01-11 14:10:00,2024-01-11 14:49:00,39,1,0,False,False
SES000272,VWR00987,STR0004,SM00053,2024-03-02 21:21:00,2024-03-02 22:40:00,79,5,0,False,False
SES000273,VWR00959,STR0017,SM00258,2024-03-30 13:38:00,2024-03-30 13:45:00,7,0,0,False,True
SES000274,VWR00952,STR0043,SM00684,2024-03-26 15:11:00,2024-03-26 16:23:00,72,6,0,False,False
SES000275,VWR00706,STR0039,SM00621,2024-02-13 15:29:00,2024-02-13 15:57:00,28,2,0,False,False
SES000276,VWR00602,STR0055,SM00867,2024-01-27 10:06:00,2024-01-27 10:56:00,50,3,0,False,False
SES000277,VWR00884,STR0025,SM00389,2024-01-12 16:27:00,2024-01-12 18:05:00,98,1,0,False,False
SES000278,VWR00874,STR0049,SM00761,2024-02-24 13:20:00,2024-02-24 15:41:00,141,21,0,False,False
SES000279,VWR00683,STR0014,SM00215,2024-02-05 11:23:00,2024-02-05 11:29:00,6,0,0,False,False
SES000280,VWR00859,STR0020,SM00299,2024-03-14 22:47:00,2024-03-14 23:14:00,27,0,0,False,False
SES000281,VWR00919,STR0026,SM00415,2024-01-28 22:05:00,2024-01-28 22:15:00,10,1,0,False,False
SES000282,VWR00388,STR0025,SM00400,2024-02-29 21:00:00,2024-02-29 23:25:00,145,8,0,False,False
SES000283,VWR00506,STR0074,SM01174,2024-02-05 20:33:00,2024-02-05 20:52:00,19,3,0,False,False
SES000284,VWR00273,STR0039,SM00631,2024-01-14 12:41:00,2024-01-14 13:52:00,71,6,0,False,False
SES000285,VWR00695,STR0058,SM00902,2024-03-03 20:44:00,2024-03-03 22:24:00,100,12,0,True,False
SES000286,VWR00990,STR0055,SM00864,2024-03-10 10:22:00,2024-03-10 10:25:00,3,0,0,False,False
SES000287,VWR00891,STR0067,SM01058,2024-01-03 19:14:00,2024-01-03 19:54:00,40,0,0,False,False
SES000288,VWR00686,STR0008,SM00126,2024-03-08 16:20:00,2024-03-08 16:43:00,23,5,0,True,False
SES000289,VWR00851,STR0056,SM00882,2024-03-14 21:14:00,2024-03-14 22:46:00,92,32,0,False,False
SES000290,VWR00859,STR0047,SM00730,2024-03-13 13:40:00,2024-03-13 14:17:00,37,5,0,False,False
SES000291,VWR00800,STR0008,SM00130,2024-03-16 13:27:00,2024-03-16 13:41:00,14,3,0,False,False
SES000292,VWR00984,STR0031,SM00491,2024-03-24 16:33:00,2024-03-24 18:56:00,143,14,0,False,False
SES000293,VWR00126,STR0068,SM01084,2024-01-17 13:17:00,2024-01-17 15:47:00,150,4,290,False,False
SES000294,VWR00650,STR0056,SM00887,2024-01-31 00:06:00,2024-01-31 00:27:00,21,0,3884,False,False
SES000295,VWR00255,STR0037,SM00592,2024-03-16 01:50:00,2024-03-16 03:51:00,121,1,0,False,False
SES000296,VWR00892,STR0058,SM00907,2024-02-01 20:08:00,2024-02-01 20:14:00,6,0,0,False,False
SES000297,VWR00953,STR0021,SM00335,2024-01-28 00:00:00,2024-01-28 00:59:00,59,1,0,False,False
SES000298,VWR00899,STR0041,SM00646,2024-02-02 15:03:00,2024-02-02 15:35:00,32,5,1689,False,False
SES000299,VWR00865,STR0036,SM00572,2024-03-02 23:52:00,2024-03-03 00:51:00,59,1,0,False,False
SES000300,VWR00843,STR0045,SM00711,2024-03-25 23:55:00,2024-03-26 03:57:00,242,0,0,True,False
SES000301,VWR00828,STR0062,SM00972,2024-02-17 16:26:00,2024-02-17 16:47:00,21,4,0,False,False
SES000302,VWR00703,STR0069,SM01096,2024-03-26 19:53:00,2024-03-26 20:42:00,49,1,0,False,False
SES000303,VWR00930,STR0073,SM01158,2024-02-25 19:23:00,2024-02-25 19:46:00,23,0,0,False,False
SES000304,VWR00589,STR0007,SM00104,2024-01-09 20:02:00,2024-01-10 01:06:00,304,31,0,False,False
SES000305,VWR00559,STR0070,SM01109,2024-01-22 14:11:00,2024-01-22 14:26:00,15,2,0,False,False
SES000306,VWR00916,STR0037,SM00601,2024-03-05 11:22:00,2024-03-05 16:18:00,296,23,0,False,False
SES000307,VWR00520,STR0019,SM00288,2024-01-13 19:45:00,2024-01-13 19:45:00,0,0,4406,False,False
SES000308,VWR00842,STR0043,SM00688,2024-01-14 09:03:00,2024-01-14 09:50:00,47,15,0,False,False
SES000309,VWR00850,STR0026,SM00404,2024-01-21 22:51:00,2024-01-21 23:04:00,13,0,3617,False,False
SES000310,VWR00875,STR0020,SM00309,2024-01-20 18:21:00,2024-01-20 19:26:00,65,0,0,False,False
SES000311,VWR00959,STR0066,SM01030,2024-03-11 23:49:00,2024-03-12 00:15:00,26,3,2472,False,False
SES000312,VWR00908,STR0041,SM00653,2024-02-20 09:26:00,2024-02-20 11:08:00,102,7,0,False,False
SES000313,VWR00808,STR0035,SM00561,2024-03-28 14:19:00,2024-03-28 14:23:00,4,0,0,False,False
SES000314,VWR00559,STR0070,SM01107,2024-01-09 20:25:00,2024-01-09 22:00:00,95,11,0,False,False
SES000315,VWR00993,STR0058,SM00910,2024-02-12 13:13:00,2024-02-12 14:25:00,72,0,0,False,False
SES000316,VWR00646,STR0010,SM00159,2024-03-01 15:09:00,2024-03-01 17:35:00,146,11,0,False,False
SES000317,VWR00873,STR0011,SM00171,2024-02-01 21:27:00,2024-02-01 21:33:00,6,0,0,False,False
SES000318,VWR00922,STR0046,SM00724,2024-01-24 12:18:00,2024-01-24 16:52:00,274,79,0,False,False
SES000319,VWR00907,STR0070,SM01109,2024-01-22 13:57:00,2024-01-22 14:24:00,27,2,0,False,False
SES000320,VWR00754,STR0009,SM00134,2024-01-08 12:31:00,2024-01-08 12:55:00,24,1,7095,False,False
SES000321,VWR00734,STR0075,SM01184,2024-03-12 15:33:00,2024-03-12 15:35:00,2,0,0,False,False
SES000322,VWR00350,STR0051,SM00805,2024-02-16 18:17:00,2024-02-16 18:22:00,5,0,0,False,False
SES000323,VWR00906,STR0058,SM00906,2024-01-13 14:16:00,2024-01-13 15:18:00,62,6,0,False,False
SES000324,VWR00990,STR0043,SM00689,2024-02-01 11:14:00,2024-02-01 11:25:00,11,1,8790,False,False
SES000325,VWR00871,STR0019,SM00298,2024-03-01 19:11:00,2024-03-01 22:50:00,219,36,0,False,False
SES000326,VWR00834,STR0043,SM00680,2024-01-11 02:31:00,2024-01-11 03:27:00,56,4,0,False,False
SES000327,VWR00570,STR0042,SM00665,2024-03-27 10:53:00,2024-03-27 11:34:00,41,7,0,False,False
SES000328,VWR00743,STR0002,SM00024,2024-03-22 16:08:00,2024-03-22 17:34:00,86,10,0,False,False
SES000329,VWR00922,STR0069,SM01090,2024-01-31 12:30:00,2024-01-31 14:57:00,147,5,1586,False,False
SES000330,VWR00684,STR0074,SM01164,2024-03-01 10:50:00,2024-03-01 11:51:00,61,6,0,False,False
SES000331,VWR00614,STR0030,SM00474,2024-03-15 11:52:00,2024-03-15 12:10:00,18,0,0,False,False
SES000332,VWR00752,STR0012,SM00182,2024-03-12 12:40:00,2024-03-12 13:38:00,58,4,6391,False,False
SES000333,VWR00629,STR0020,SM00316,2024-02-03 19:01:00,2024-02-03 19:12:00,11,1,9390,False,False
SES000334,VWR00985,STR0050,SM00790,2024-01-13 16:35:00,2024-01-13 17:32:00,57,1,0,False,False
SES000335,VWR00422,STR0062,SM00979,2024-01-30 19:07:00,2024-01-30 19:58:00,51,11,0,False,False
SES000336,VWR00916,STR0070,SM01103,2024-02-22 12:39:00,2024-02-22 12:42:00,3,0,0,False,False
SES000337,VWR00886,STR0032,SM00511,2024-03-09 22:30:00,2024-03-09 23:08:00,38,8,0,False,False
SES000338,VWR00624,STR0070,SM01105,2024-03-30 23:31:00,2024-03-30 23:33:00,2,0,0,False,False
SES000339,VWR00680,STR0074,SM01172,2024-03-05 17:45:00,2024-03-05 19:08:00,83,4,0,False,False
SES000340,VWR00435,STR0038,SM00611,2024-02-04 12:05:00,2024-02-04 12:19:00,14,0,0,False,False
SES000341,VWR00670,STR0051,SM00792,2024-02-19 12:50:00,2024-02-19 13:10:00,20,0,0,False,False
SES000342,VWR00878,STR0010,SM00147,2024-03-19 13:53:00,2024-03-19 12:15:00,98,3,0,False,False
SES000343,VWR00981,STR0038,SM00615,2024-01-06 20:39:00,2024-01-06 21:43:00,64,12,0,False,False
SES000344,VWR00602,STR0076,SM01199,2024-02-19 09:47:00,2024-02-19 09:59:00,12,0,0,False,False
SES000345,VWR00950,STR0070,SM01112,2024-02-08 18:42:00,2024-02-08 18:47:00,5,1,0,False,False
SES000346,VWR00531,STR0035,SM00565,2024-03-05 19:00:00,2024-03-05 19:09:00,9,2,0,False,False
SES000347,VWR00298,STR0017,SM00262,2024-02-12 18:06:00,2024-02-12 18:39:00,33,0,0,False,False
SES000348,VWR00885,STR0044,SM00697,2024-01-29 23:18:00,2024-01-29 23:49:00,31,4,0,False,False
SES000349,VWR00797,STR0074,SM01166,2024-03-23 20:08:00,2024-03-23 20:21:00,13,0,0,False,False
SES000350,VWR00476,STR0030,SM00480,2024-03-11 12:56:00,2024-03-11 13:10:00,14,1,0,False,False
SES000351,VWR00895,STR0033,SM00523,2024-01-20 19:00:00,2024-01-20 19:22:00,22,0,0,False,False
SES000352,VWR00905,STR0031,SM00492,2024-03-07 09:10:00,2024-03-07 10:06:00,56,5,0,False,False
SES000353,VWR00777,STR0042,SM00676,2024-01-24 14:29:00,2024-01-24 14:39:00,10,0,0,False,False
SES000354,VWR00907,STR0013,SM00198,2024-03-14 14:16:00,2024-03-14 14:26:00,10,0,0,False,False
SES000355,VWR00964,STR0020,SM00313,2024-03-20 02:27:00,2024-03-20 03:21:00,54,11,0,False,False
SES000356,VWR00890,STR0023,SM00364,2024-02-06 12:48:00,2024-02-06 16:50:00,242,1,0,False,False
SES000357,VWR00845,STR0003,SM00036,2024-03-05 09:58:00,2024-03-05 10:43:00,45,8,0,False,False
SES000358,VWR00880,STR0054,SM00851,2024-03-17 15:26:00,2024-03-17 15:45:00,19,0,9296,False,False
SES000359,VWR00709,STR0040,SM00640,2024-03-04 20:55:00,2024-03-04 21:06:00,11,0,0,False,False
SES000360,VWR00947,STR0020,SM00318,2024-01-24 21:30:00,2024-01-24 22:12:00,42,0,4510,False,False
SES000361,VWR00919,STR0070,SM01113,2024-02-11 01:27:00,2024-02-11 02:00:00,33,0,0,False,False
SES000362,VWR00890,STR0024,SM00371,2024-03-23 22:47:00,2024-03-23 23:15:00,28,5,0,False,False
SES000363,VWR00140,STR0012,SM00185,2024-01-01 15:32:00,2024-01-01 17:58:00,146,19,0,False,False
SES000364,VWR00697,STR0075,SM01191,2024-03-09 17:09:00,2024-03-09 20:00:00,171,1,0,False,False
SES000365,VWR00476,STR0069,SM01097,2024-02-17 12:51:00,2024-02-17 12:58:00,7,0,0,True,False
SES000366,VWR00883,STR0010,SM00152,2024-01-30 22:32:00,2024-01-30 23:14:00,42,10,0,False,False
SES000367,VWR00863,STR0073,SM01159,2024-01-17 19:22:00,2024-01-17 19:57:00,35,1,0,False,False
SES000368,VWR00829,STR0035,SM00561,2024-03-28 13:34:00,2024-03-28 14:43:00,69,15,0,False,False
SES000369,VWR00355,STR0005,SM00083,2024-01-16 18:05:00,2024-01-16 18:30:00,25,2,0,False,False
SES000370,VWR00477,STR0002,SM00014,2024-02-07 19:16:00,2024-02-07 19:27:00,11,0,0,True,False
SES000371,VWR00996,STR0045,SM00709,2024-02-27 23:19:00,2024-02-27 23:53:00,34,10,0,False,False
SES000372,VWR00894,STR0031,SM00498,2024-02-26 11:40:00,2024-02-26 12:04:00,24,2,0,False,False
SES000373,VWR00972,STR0028,SM00443,2024-01-25 10:06:00,2024-01-25 10:17:00,11,1,0,False,False
SES000374,VWR00615,STR0027,SM00425,2024-02-25 12:22:00,2024-02-25 14:28:00,126,20,0,False,False
SES000375,VWR00962,STR0002,SM00020,2024-03-06 22:33:00,2024-03-06 22:43:00,10,0,0,False,False
SES000376,VWR00679,STR0073,SM01159,2024-01-17 19:42:00,2024-01-17 19:54:00,12,0,0,False,False
SES000377,VWR00110,STR0065,SM01026,2024-03-19 11:34:00,2024-03-19 11:46:00,12,0,0,False,False
SES000378,VWR00897,STR0022,SM00348,2024-03-23 16:07:00,2024-03-23 16:17:00,10,1,0,False,False
SES000379,VWR00749,STR0010,SM00149,2024-03-29 11:18:00,2024-03-29 14:35:00,197,14,0,False,False
SES000380,VWR00707,STR0023,SM00353,2024-01-08 00:50:00,2024-01-08 01:29:00,39,6,0,False,False
SES000381,VWR00807,STR0023,SM00355,2024-02-05 21:27:00,2024-02-05 21:49:00,22,0,0,False,False
SES000382,VWR00675,STR0003,SM00043,2024-02-29 09:23:00,2024-02-29 10:13:00,50,2,0,False,False
SES000383,VWR00895,STR0044,SM00701,2024-03-08 13:49:00,2024-03-08 14:08:00,19,1,0,False,False
SES000384,VWR00951,STR0004,SM00066,2024-03-01 23:04:00,2024-03-01 23:42:00,38,1,0,False,False
SES000385,VWR00764,STR0007,SM00114,2024-02-20 19:14:00,2024-02-20 19:22:00,8,0,0,False,False
SES000386,VWR00745,STR0016,SM00249,2024-03-26 10:18:00,2024-03-26 11:45:00,87,2,0,False,False
SES000387,VWR00606,STR0040,SM00641,2024-01-06 16:47:00,2024-01-06 17:29:00,42,5,0,False,False
SES000388,VWR00747,STR0023,SM00363,2024-02-14 13:29:00,2024-02-14 14:22:00,53,8,0,False,False
SES000389,VWR00829,STR0047,SM00736,2024-01-22 19:14:00,2024-01-22 19:47:00,33,0,0,False,False
SES000390,VWR00369,STR0041,SM00658,2024-03-02 22:44:00,2024-03-02 22:53:00,9,0,0,False,False
SES000391,VWR00915,STR0005,SM00074,2024-02-23 08:23:00,2024-02-23 11:03:00,160,4,0,False,False
SES000392,VWR00574,STR0068,SM01084,2024-01-17 15:10:00,2024-01-17 15:38:00,28,2,0,False,False
SES000393,VWR00995,STR0018,SM00274,2024-01-26 19:35:00,2024-01-26 19:42:00,7,0,0,True,False
SES000394,VWR00536,STR0073,SM01159,2024-01-17 19:12:00,2024-01-17 19:43:00,31,6,0,False,False
SES000395,VWR00860,STR0007,SM00106,2024-01-14 11:09:00,2024-01-14 13:40:00,151,4,0,False,True
SES000396,VWR00929,STR0005,SM00081,2024-02-17 14:18:00,2024-02-17 14:27:00,9,0,0,False,False
SES000397,VWR00734,STR0054,SM00852,2024-01-24 09:43:00,2024-01-24 11:26:00,103,1,0,False,False
SES000398,VWR00100,STR0007,SM00111,2024-03-28 16:50:00,2024-03-28 16:54:00,4,0,0,False,False
SES000399,VWR00790,STR0072,SM01148,2024-01-01 15:45:00,2024-01-01 15:47:00,2,0,0,True,False
SES000400,VWR00759,STR0062,SM00966,2024-02-07 22:25:00,2024-02-07 22:43:00,18,0,0,False,False
SES000401,VWR00457,STR0007,SM00109,2024-01-12 09:57:00,2024-01-12 10:27:00,30,3,0,False,False
SES000402,VWR00891,STR0057,SM00893,2024-03-26 20:34:00,2024-03-26 20:55:00,21,0,0,False,False
SES000403,VWR00935,STR0020,SM00308,2024-02-18 19:07:00,2024-02-18 20:51:00,104,0,0,False,False
SES000404,VWR00934,STR0029,SM00468,2024-03-11 20:55:00,2024-03-11 21:20:00,25,2,0,False,False
SES000405,VWR00947,STR0045,SM00713,2024-01-10 11:49:00,2024-01-10 13:31:00,102,0,0,False,False
SES000406,VWR00864,STR0006,SM00101,2024-01-18 09:14:00,2024-01-18 09:32:00,18,1,0,False,False
SES000407,VWR00638,STR0060,SM00942,2024-02-12 12:38:00,2024-02-12 13:29:00,51,7,0,False,False
SES000408,VWR00447,STR0029,SM00461,2024-01-23 20:23:00,2024-01-23 21:04:00,41,3,0,False,False
SES000409,VWR00623,STR0032,SM00513,2024-01-06 08:46:00,2024-01-06 11:23:00,157,25,0,False,False
SES000410,VWR00744,STR0025,SM00399,2024-01-18 21:41:00,2024-01-18 23:59:00,138,16,0,False,False
SES000411,VWR00311,STR0005,SM00085,2024-03-17 23:12:00,2024-03-17 23:19:00,7,1,0,False,False
SES000412,VWR00605,STR0038,SM00605,2024-01-18 18:07:00,2024-01-18 18:16:00,9,0,0,False,False
SES000413,VWR00976,STR0054,SM00844,2024-01-13 18:27:00,2024-01-13 19:06:00,39,9,0,False,False
SES000414,VWR00585,STR0036,SM00589,2024-03-21 22:40:00,2024-03-21 23:07:00,27,0,0,False,False
SES000415,VWR00764,STR0016,SM00244,2024-03-08 16:29:00,2024-03-08 16:42:00,13,1,0,False,False
SES000416,VWR00933,STR0005,SM00080,2024-03-21 20:56:00,2024-03-21 21:17:00,21,1,0,False,False
SES000417,VWR00347,STR0041,SM00659,2024-03-23 15:40:00,2024-03-23 15:40:00,0,1,0,False,False
SES000418,VWR00890,STR0076,SM01195,2024-01-31 20:30:00,2024-01-31 21:17:00,47,2,0,False,False
SES000419,VWR00977,STR0038,SM00607,2024-01-31 17:49:00,2024-01-31 17:59:00,10,1,0,False,False
SES000420,VWR00884,STR0017,SM00262,2024-02-12 18:49:00,2024-02-12 19:59:00,70,7,0,False,False
SES000421,VWR00642,STR0007,SM00103,2024-01-21 01:02:00,2024-01-21 01:30:00,28,8,0,False,False
SES000422,VWR00245,STR0076,SM01194,2024-03-06 09:49:00,2024-03-06 09:53:00,4,1,0,False,False
SES000423,VWR00710,STR0041,SM00654,2024-01-24 13:47:00,2024-01-24 14:39:00,52,3,0,False,False
SES000424,VWR00924,STR0006,SM00094,2024-01-03 00:16:00,2024-01-03 00:18:00,2,0,0,False,False
SES000425,VWR00861,STR0009,SM00145,2024-03-13 19:23:00,2024-03-13 19:40:00,17,0,0,False,False
SES000426,VWR00979,STR0003,SM00051,2024-02-21 10:19:00,2024-02-21 10:32:00,13,5,0,False,False
SES000427,VWR00906,STR0034,SM00548,2024-02-07 09:52:00,2024-02-07 10:10:00,18,1,0,False,False
SES000428,VWR00760,STR0033,SM00521,2024-02-13 18:06:00,2024-02-13 18:53:00,47,0,0,False,False
SES000429,VWR00872,STR0063,SM00985,2024-03-11 20:42:00,2024-03-11 22:56:00,134,0,0,False,False
SES000430,VWR00873,STR0005,SM00084,2024-02-13 16:37:00,2024-02-13 16:47:00,10,1,0,False,False
SES000431,VWR00816,STR0073,SM01153,2024-01-21 13:01:00,2024-01-21 14:30:00,89,2,0,False,True
SES000432,VWR00978,STR0069,SM01101,2024-02-26 12:46:00,2024-02-26 12:51:00,5,0,0,False,False
SES000433,VWR00989,STR0076,SM01199,2024-02-19 08:37:00,2024-02-19 09:36:00,59,4,0,False,False
SES000434,VWR00878,STR0003,SM00041,2024-01-02 01:37:00,2024-01-02 01:42:00,5,0,0,False,False
SES000435,VWR00713,STR0022,SM00349,2024-03-17 12:46:00,2024-03-17 13:14:00,28,3,0,False,False
SES000436,VWR00059,STR0010,SM00154,2024-02-10 21:21:00,2024-02-10 21:24:00,3,0,0,False,False
SES000437,VWR00679,STR0031,SM00489,2024-03-17 23:04:00,2024-03-17 23:50:00,46,0,548,False,False
SES000438,VWR00913,STR0043,SM00685,2024-02-23 22:03:00,2024-02-24 00:41:00,158,56,0,False,False
SES000439,VWR00443,STR0039,SM00627,2024-01-29 19:16:00,2024-01-29 19:38:00,22,0,0,False,False
SES000440,VWR00255,STR0004,SM00057,2024-02-17 23:59:00,2024-02-18 00:40:00,41,1,0,True,False
SES000441,VWR00957,STR0027,SM00434,2024-01-04 12:51:00,2024-01-04 13:32:00,41,1,0,False,False
SES000442,VWR00684,STR0019,SM00298,2024-03-01 21:34:00,2024-03-01 22:15:00,41,2,0,False,False
SES000443,VWR00764,STR0017,SM00261,2024-03-05 16:58:00,2024-03-05 17:24:00,26,0,0,False,False
SES000444,VWR00890,STR0067,SM01057,2024-02-26 22:30:00,2024-02-26 22:44:00,14,0,0,False,False
SES000445,VWR00602,STR0039,SM00620,2024-02-20 22:08:00,2024-02-20 22:17:00,9,0,0,False,False
SES000446,VWR00998,STR0051,SM00805,2024-02-16 16:35:00,2024-02-16 16:37:00,2,0,0,False,False
SES000447,VWR00736,STR0026,SM00404,2024-01-21 22:43:00,2024-01-21 22:48:00,5,0,0,False,False
SES000448,VWR00895,STR0043,SM00680,2024-01-10 22:33:00,2024-01-11 01:25:00,172,4,0,False,False
SES000449,VWR00813,STR0022,SM00337,2024-01-10 21:33:00,2024-01-10 22:14:00,41,4,0,False,False
SES000450,VWR00898,STR0019,SM00298,2024-03-01 20:07:00,2024-03-01 23:11:00,184,37,0,False,False
SES000451,VWR00998,STR0033,SM00526,2024-03-15 16:25:00,2024-03-15 16:40:00,15,0,0,False,False
SES000452,VWR00605,STR0038,SM00613,2024-03-10 10:22:00,2024-03-10 11:34:00,72,0,0,False,False
SES000453,VWR00772,STR0068,SM01074,2024-02-02 20:25:00,2024-02-02 22:48:00,143,9,0,False,False
SES000454,VWR00504,STR0051,SM00807,2024-03-05 09:22:00,2024-03-05 10:01:00,39,3,0,False,False
SES000455,VWR00502,STR0065,SM01024,2024-03-02 18:09:00,2024-03-02 18:24:00,15,0,0,False,False
SES000456,VWR00972,STR0006,SM00101,2024-01-18 08:53:00,2024-01-18 09:10:00,17,0,0,False,False
SES000457,VWR00409,STR0035,SM00562,2024-02-10 14:28:00,2024-02-10 14:43:00,15,1,0,False,False
SES000458,VWR00891,STR0075,SM01183,2024-03-04 17:38:00,2024-03-04 17:47:00,9,0,0,False,False
SES000459,VWR00861,STR0064,SM01002,2024-03-10 23:13:00,2024-03-11 00:41:00,88,5,0,False,False
SES000460,VWR00992,STR0060,SM00938,2024-03-17 13:41:00,2024-03-17 13:49:00,8,0,0,False,False
SES000461,VWR00429,STR0006,SM00095,2024-01-01 10:55:00,2024-01-01 11:32:00,37,1,8092,False,False
SES000462,VWR00750,STR0004,SM00065,2024-02-04 12:16:00,2024-02-04 12:28:00,12,1,7886,False,False
SES000463,VWR00859,STR0072,SM01152,2024-01-05 08:33:00,2024-01-05 11:49:00,196,3,0,False,False
SES000464,VWR00879,STR0046,SM00726,2024-01-16 16:40:00,2024-01-16 17:57:00,77,4,0,False,False
SES000465,VWR00981,STR0051,SM00806,2024-03-20 22:46:00,2024-03-20 23:18:00,32,0,0,False,False
SES000466,VWR00939,STR0055,SM00865,2024-02-11 22:45:00,2024-02-11 22:50:00,5,0,0,False,False
SES000467,VWR00995,STR0058,SM00911,2024-03-05 13:33:00,2024-03-05 14:42:00,69,11,0,False,False
SES000468,VWR00898,STR0012,SM00190,2024-02-13 10:16:00,2024-02-13 10:21:00,5,1,0,False,False
SES000469,VWR00829,STR0021,SM00333,2024-02-13 00:40:00,2024-02-13 01:24:00,44,0,0,False,False
SES000470,VWR00937,STR0068,SM01072,2024-03-14 14:57:00,2024-03-14 16:26:00,89,20,0,False,False
SES000471,VWR00609,STR0076,SM01197,2024-01-01 19:56:00,2024-01-01 20:06:00,10,0,5091,False,False
SES000472,VWR00688,STR0058,SM00910,2024-02-12 13:50:00,2024-02-12 13:53:00,3,0,0,False,False
SES000473,VWR00811,STR0018,SM00271,2024-01-02 21:09:00,2024-01-02 23:12:00,123,5,0,False,False
SES000474,VWR00970,STR0027,SM00439,2024-01-22 22:55:00,2024-01-22 23:26:00,31,0,0,False,False
SES000475,VWR00859,STR0020,SM00300,2024-03-05 22:13:00,2024-03-05 22:59:00,46,4,0,False,False
SES000476,VWR00965,STR0037,SM99030,2024-01-02 00:21:00,2024-01-02 00:24:00,3,0,0,False,False
